YYYYMM,ZIPCODE,CITY,STATE,TOTAL FROM ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP,TOTAL TO ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP
201812,="28206",CHARLOTTE                   ,NC,00000148,00000000,00000031,00000107,00000136,00000012,00000115,00000000,00000027,00000085,00000103,00000012
201812,="28207",CHARLOTTE                   ,NC,00000047,00000000,00000016,00000028,00000042,00000000,00000053,00000000,00000015,00000037,00000049,00000000
201812,="28208",CHARLOTTE                   ,NC,00000349,00000013,00000074,00000262,00000329,00000020,00000304,00000015,00000072,00000217,00000284,00000020
201812,="28209",CHARLOTTE                   ,NC,00000277,00000014,00000058,00000205,00000266,00000011,00000297,00000000,00000060,00000230,00000281,00000016
201812,="28210",CHARLOTTE                   ,NC,00000469,00000022,00000152,00000295,00000438,00000031,00000354,00000000,00000100,00000245,00000324,00000030
201812,="28211",CHARLOTTE                   ,NC,00000272,00000011,00000092,00000169,00000249,00000023,00000298,00000011,00000095,00000192,00000278,00000020
201812,="28212",CHARLOTTE                   ,NC,00000453,00000000,00000145,00000302,00000433,00000020,00000349,00000000,00000087,00000255,00000318,00000031
201812,="28213",CHARLOTTE                   ,NC,00000357,00000000,00000090,00000262,00000334,00000023,00000348,00000000,00000085,00000260,00000329,00000019
201812,="28214",CHARLOTTE                   ,NC,00000214,00000000,00000056,00000156,00000203,00000011,00000245,00000000,00000068,00000174,00000229,00000016
201812,="28215",CHARLOTTE                   ,NC,00000417,00000000,00000158,00000252,00000391,00000026,00000495,00000000,00000142,00000348,00000475,00000020
201812,="28216",CHARLOTTE                   ,NC,00000466,00000011,00000125,00000330,00000442,00000024,00000467,00000000,00000130,00000330,00000437,00000030
201812,="28217",CHARLOTTE                   ,NC,00000287,00000017,00000085,00000185,00000271,00000016,00000278,00000016,00000066,00000196,00000263,00000015
201812,="28220",CHARLOTTE                   ,NC,00000012,00000000,00000000,00000000,00000012,00000000,00000012,00000000,00000000,00000000,00000012,00000000
201812,="28222",CHARLOTTE                   ,NC,00000000,00000000,00000000,00000000,00000000,00000000,00000013,00000000,00000000,00000000,00000012,00000000
201812,="28224",CHARLOTTE                   ,NC,00000012,00000000,00000000,00000000,00000012,00000000,00000024,00000000,00000000,00000022,00000022,00000000
201812,="28226",CHARLOTTE                   ,NC,00000300,00000019,00000087,00000194,00000272,00000028,00000289,00000023,00000082,00000184,00000275,00000014
201812,="28227",CHARLOTTE                   ,NC,00000381,00000012,00000116,00000253,00000360,00000021,00000405,00000016,00000149,00000240,00000380,00000025
201812,="28229",CHARLOTTE                   ,NC,00000016,00000000,00000000,00000000,00000014,00000000,00000014,00000000,00000000,00000000,00000014,00000000
201812,="28247",CHARLOTTE                   ,NC,00000000,00000000,00000000,00000000,00000000,00000000,00000013,00000000,00000000,00000000,00000011,00000000
201812,="28256",CHARLOTTE                   ,NC,00000016,00000000,00000000,00000013,00000016,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="28262",CHARLOTTE                   ,NC,00000536,00000000,00000133,00000396,00000514,00000022,00000461,00000000,00000109,00000342,00000429,00000032
201812,="28269",CHARLOTTE                   ,NC,00000656,00000012,00000206,00000438,00000617,00000039,00000699,00000023,00000181,00000495,00000667,00000032
201812,="28270",CHARLOTTE                   ,NC,00000200,00000000,00000072,00000124,00000187,00000013,00000209,00000011,00000077,00000121,00000190,00000019
201812,="28273",CHARLOTTE                   ,NC,00000383,00000015,00000102,00000266,00000370,00000013,00000466,00000031,00000109,00000326,00000436,00000030
201812,="28277",CHARLOTTE                   ,NC,00000577,00000026,00000212,00000339,00000545,00000032,00000582,00000023,00000194,00000365,00000544,00000038
201812,="28278",CHARLOTTE                   ,NC,00000282,00000000,00000102,00000174,00000264,00000018,00000315,00000012,00000105,00000198,00000295,00000020
201812,="28299",CHARLOTTE                   ,NC,00000000,00000000,00000000,00000000,00000000,00000000,00000025,00000018,00000000,00000000,00000000,00000018
201812,="28301",FAYETTEVILLE                ,NC,00000136,00000000,00000031,00000097,00000125,00000011,00000152,00000000,00000039,00000110,00000147,00000000
201812,="28302",FAYETTEVILLE                ,NC,00000000,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000011,00000013,00000000
201812,="28303",FAYETTEVILLE                ,NC,00000398,00000000,00000120,00000272,00000369,00000029,00000345,00000000,00000088,00000251,00000316,00000029
201812,="28304",FAYETTEVILLE                ,NC,00000387,00000018,00000110,00000259,00000373,00000014,00000334,00000000,00000097,00000227,00000316,00000018
201812,="28305",FAYETTEVILLE                ,NC,00000053,00000000,00000015,00000037,00000052,00000000,00000065,00000000,00000016,00000049,00000057,00000000
201812,="28306",FAYETTEVILLE                ,NC,00000349,00000000,00000157,00000183,00000333,00000016,00000392,00000013,00000138,00000241,00000364,00000028
201812,="28307",FORT BRAGG                  ,NC,00000311,00000000,00000184,00000123,00000299,00000012,00000158,00000000,00000069,00000088,00000155,00000000
201812,="28309",FAYETTEVILLE                ,NC,00000011,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="28311",FAYETTEVILLE                ,NC,00000459,00000000,00000170,00000279,00000431,00000028,00000318,00000000,00000101,00000217,00000299,00000019
201812,="28312",FAYETTEVILLE                ,NC,00000096,00000000,00000024,00000071,00000092,00000000,00000127,00000000,00000048,00000077,00000118,00000000
201812,="28314",FAYETTEVILLE                ,NC,00000853,00000012,00000296,00000545,00000809,00000044,00000541,00000000,00000154,00000377,00000518,00000023
201812,="28315",ABERDEEN                    ,NC,00000081,00000000,00000023,00000055,00000074,00000000,00000107,00000000,00000029,00000073,00000102,00000000
201812,="28318",AUTRYVILLE                  ,NC,00000022,00000000,00000000,00000016,00000021,00000000,00000022,00000000,00000000,00000012,00000022,00000000
201812,="28320",BLADENBORO                  ,NC,00000066,00000000,00000024,00000039,00000062,00000000,00000032,00000000,00000000,00000025,00000030,00000000
201812,="28323",BUNNLEVEL                   ,NC,00000021,00000000,00000000,00000017,00000018,00000000,00000030,00000000,00000013,00000016,00000030,00000000
201812,="28326",CAMERON                     ,NC,00000157,00000000,00000064,00000091,00000144,00000013,00000175,00000000,00000083,00000090,00000169,00000000
201812,="28327",CARTHAGE                    ,NC,00000077,00000000,00000026,00000049,00000068,00000000,00000095,00000000,00000046,00000047,00000090,00000000
201812,="28328",CLINTON                     ,NC,00000105,00000000,00000027,00000076,00000098,00000000,00000106,00000000,00000030,00000075,00000097,00000000
201812,="28333",DUDLEY                      ,NC,00000074,00000000,00000041,00000032,00000070,00000000,00000062,00000000,00000019,00000043,00000059,00000000
201812,="28334",DUNN                        ,NC,00000134,00000000,00000048,00000081,00000130,00000000,00000135,00000000,00000035,00000092,00000132,00000000
201812,="28337",ELIZABETHTOWN               ,NC,00000042,00000000,00000013,00000027,00000041,00000000,00000035,00000000,00000012,00000021,00000030,00000000
201812,="28338",ELLERBE                     ,NC,00000021,00000000,00000011,00000000,00000021,00000000,00000017,00000000,00000000,00000011,00000017,00000000
201812,="28339",ERWIN                       ,NC,00000031,00000000,00000000,00000024,00000031,00000000,00000032,00000000,00000000,00000020,00000028,00000000
201812,="28340",FAIRMONT                    ,NC,00000031,00000000,00000012,00000019,00000030,00000000,00000041,00000000,00000013,00000027,00000037,00000000
201812,="28343",GIBSON                      ,NC,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="28345",HAMLET                      ,NC,00000096,00000000,00000023,00000071,00000094,00000000,00000079,00000000,00000018,00000058,00000073,00000000
201812,="28347",HOFFMAN                     ,NC,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="28348",HOPE MILLS                  ,NC,00000252,00000000,00000111,00000136,00000236,00000016,00000231,00000000,00000092,00000133,00000211,00000020
201812,="28349",KENANSVILLE                 ,NC,00000011,00000000,00000000,00000000,00000000,00000000,00000022,00000000,00000000,00000017,00000020,00000000
201812,="28351",LAUREL HILL                 ,NC,00000028,00000000,00000000,00000021,00000027,00000000,00000014,00000000,00000000,00000000,00000014,00000000
201812,="28352",LAURINBURG                  ,NC,00000124,00000000,00000042,00000081,00000118,00000000,00000128,00000000,00000044,00000080,00000122,00000000
201812,="28356",LINDEN                      ,NC,00000024,00000000,00000000,00000016,00000024,00000000,00000040,00000000,00000020,00000019,00000039,00000000
201812,="28357",LUMBER BRIDGE               ,NC,00000014,00000000,00000000,00000011,00000014,00000000,00000012,00000000,00000000,00000000,00000012,00000000
201812,="28358",LUMBERTON                   ,NC,00000179,00000000,00000058,00000116,00000164,00000015,00000154,00000000,00000050,00000103,00000147,00000000
201812,="28359",LUMBERTON                   ,NC,00000019,00000000,00000000,00000000,00000019,00000000,00000023,00000000,00000000,00000016,00000021,00000000
201812,="28360",LUMBERTON                   ,NC,00000042,00000000,00000018,00000024,00000041,00000000,00000030,00000000,00000000,00000021,00000029,00000000
201812,="28364",MAXTON                      ,NC,00000034,00000000,00000014,00000019,00000034,00000000,00000024,00000000,00000000,00000019,00000022,00000000
201812,="28365",MOUNT OLIVE                 ,NC,00000089,00000000,00000042,00000043,00000086,00000000,00000062,00000000,00000022,00000037,00000060,00000000
201812,="28366",NEWTON GROVE                ,NC,00000016,00000000,00000000,00000011,00000016,00000000,00000020,00000000,00000013,00000000,00000018,00000000
201812,="28371",PARKTON                     ,NC,00000038,00000000,00000014,00000024,00000037,00000000,00000035,00000000,00000012,00000023,00000033,00000000
201812,="28372",PEMBROKE                    ,NC,00000019,00000000,00000000,00000015,00000016,00000000,00000030,00000000,00000000,00000024,00000029,00000000
201812,="28373",PINEBLUFF                   ,NC,00000028,00000000,00000000,00000023,00000028,00000000,00000021,00000000,00000000,00000017,00000016,00000000
201812,="28374",PINEHURST                   ,NC,00000148,00000000,00000072,00000070,00000104,00000044,00000152,00000000,00000073,00000076,00000118,00000034
201812,="28376",RAEFORD                     ,NC,00000337,00000000,00000144,00000185,00000317,00000020,00000337,00000000,00000127,00000201,00000318,00000019
201812,="28377",RED SPRINGS                 ,NC,00000052,00000000,00000033,00000019,00000049,00000000,00000032,00000000,00000000,00000023,00000024,00000000
201812,="28379",ROCKINGHAM                  ,NC,00000163,00000000,00000058,00000101,00000144,00000019,00000141,00000000,00000046,00000093,00000125,00000016
201812,="28382",ROSEBORO                    ,NC,00000031,00000000,00000000,00000020,00000027,00000000,00000024,00000000,00000011,00000013,00000022,00000000
201812,="28383",ROWLAND                     ,NC,00000014,00000000,00000000,00000000,00000013,00000000,00000019,00000000,00000000,00000012,00000015,00000000
201812,="28384",SAINT PAULS                 ,NC,00000029,00000000,00000000,00000022,00000027,00000000,00000025,00000000,00000000,00000021,00000024,00000000
201812,="28385",SALEMBURG                   ,NC,00000016,00000000,00000000,00000000,00000011,00000000,00000019,00000000,00000000,00000013,00000013,00000000
201812,="28386",SHANNON                     ,NC,00000023,00000000,00000000,00000014,00000022,00000000,00000019,00000000,00000011,00000000,00000017,00000000
201812,="28387",SOUTHERN PINES              ,NC,00000141,00000000,00000048,00000089,00000129,00000012,00000148,00000000,00000044,00000096,00000124,00000024
201812,="28388",SOUTHERN PINES              ,NC,00000021,00000000,00000000,00000014,00000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="28390",SPRING LAKE                 ,NC,00000258,00000000,00000091,00000163,00000244,00000014,00000200,00000000,00000064,00000132,00000189,00000011
201812,="28391",STEDMAN                     ,NC,00000031,00000000,00000000,00000019,00000026,00000000,00000037,00000000,00000020,00000017,00000034,00000000
201812,="28393",TURKEY                      ,NC,00000025,00000000,00000016,00000000,00000025,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="28394",VASS                        ,NC,00000037,00000000,00000000,00000027,00000033,00000000,00000042,00000000,00000014,00000022,00000034,00000000
201812,="28395",WADE                        ,NC,00000011,00000000,00000000,00000000,00000011,00000000,00000017,00000000,00000000,00000011,00000014,00000000
201812,="28396",WAGRAM                      ,NC,00000014,00000000,00000000,00000000,00000012,00000000,00000024,00000000,00000000,00000018,00000022,00000000
